id,gen,smile,source,score
AABY,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AABZ,2,NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)c(O)c1)C(=O)O,generated,99.9
AACA,2,O=C(O)CC1CCCCC1CN(Cc1ccc(O)c(O)c1)CC(O)CC(O)COc1ccc(O)cc1,generated,99.9
AACB,2,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)O)C(C)(C)C,generated,99.9
AACC,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AACD,2,O=C(Nc1ccc(-c2ccccc2)cc1)N(Cc1ccccc1)CC1CCCCCCCCCC1,generated,99.9
AACE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC(=O)Cc2ccc(O)cc2)cc1,generated,99.9
AACF,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1Cc1ccc(F)cc1,generated,99.9
AACG,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CCC(N)=O)S(=O)(=O)c1ccc(O)cc1,generated,99.9
AACH,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCNC3)sc2c1,generated,99.9
AACI,2,CCCC(O)CC(O)CC(C)C1CCC2CCC1C2,generated,99.9
AACJ,2,CC(C)(C)OC(=O)NCCC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AACK,2,COC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AACL,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AACM,2,CC(C)(C)NC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AACN,2,CCC(=O)NCCNC(=O)C(CC)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9
AACO,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AACP,2,CC1CN(C(=O)C(Cc2ccccc2)NC(=O)OC2CCCCC2)CCN1C(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,99.9
AACQ,2,CC(C)(C)NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AACR,2,O=C(C=Cc1ccc(O)cc1O)NCCc1ccc(O)c(O)c1,generated,99.9
AACS,2,CC(C)(C)NC(=O)Nc1ccc(O)cc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AACT,2,O=C(NCC1(c2ccccc2)CC1)C(Cc1ccccc1)C(=O)NC1c2ccccc2CC1C(=O)NCCc1ccc(OCc2ccccc2)cc1,generated,99.9
AACU,2,O=C(C=Cc1ccc(O)c(O)c1)NCc1cccc(O)c1,generated,99.9
AACV,2,O=C(C=Cc1ccc(O)cc1O)N(Cc1ccc(O)cc1)CC1CCCCC1,generated,99.9
AACW,2,CCOC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AACX,2,O=C(C=Cc1ccc(O)cc1O)N(Cc1ccc(F)cc1)Cc1ccc(O)c(O)c1,generated,99.9
AACY,2,CC(C)(C)OC(=O)NCC(CO)c1ccccc1,generated,99.9
AACZ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CCc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC=O,generated,99.9
AADA,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)c1ccc(O)cc1,generated,99.9
AADB,2,O=C(OCCCc1ccc(F)cc1)c1ccc(O)c(O)c1,generated,99.9
AADC,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,generated,99.9
AADD,2,CC(C)(C)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9
AADE,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADF,2,CCC(=O)NCCCCC(C)(C)NC(=O)Nc1ccc(NCc2ccc(C)c(C)c2)cc1,generated,99.9
AADG,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AADH,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADI,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADJ,2,CC(C)(C)OC(=O)NCCC(=O)Nc1cc(C(C)(C)C)nc2ccccc12,generated,99.9
AADK,2,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADL,2,O=C(C=Cc1ccccc1)NC1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AADM,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AADN,2,CC(C)(C)NC(=O)C1CC2CCCCC1CN2CCCCCC1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADO,2,CC(=O)NCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,99.9
AADP,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1,generated,99.9
AADQ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1cc(C(C)C)nc2ccccc12,generated,99.9
AADR,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NCc2ccccc2)cc1,generated,99.9
AADS,2,CC1=CCC2C(C)(C)C(O)CCC2(C)C1CCC1(C)CCCC2(C)C(C(=O)O)CCC12,generated,99.9
AADT,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Nc2ccccc2)cc1,generated,99.9
AADU,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)c1ccc(NCc2ccccc2)cc1)C(=O)OC1COC2OCCC12,generated,99.9
AADV,2,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOc1cc(OC)ccc1CC(=O)NCCNC(=O)CC,generated,99.9
AADW,2,CC(C)(C)NC(=O)C1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,generated,99.9
AADX,2,CC(C)(C)OC(=O)NCCC(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AADY,2,O=C(CC1CCCN1C(=O)NCc1ccccc1)NC1CCCCC1,generated,99.9
AADZ,2,CC(C)NC(=O)C1CCCCC1C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEA,2,CCCC(C)OC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AAEB,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEC,2,CC(C)(C)CC(=O)Nc1ccc(F)c(C(F)(F)F)c1,generated,99.9
AAED,2,CC(C)CCN(CC1CCCCC1)c1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1,generated,99.9
AAEE,2,COC(=O)Nc1ccc(OCc2ccc(C(=O)NCCc3ccccc3)cc2)cc1,generated,99.9
AAEF,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(O)cc1,training,99.9
AAEG,2,CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AAEH,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCCC1,generated,99.9
AAEI,2,CC(C)C(NS(=O)(=O)c1ccc(NCc2ccccc2)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEJ,2,O=C(CCCCCOC(=O)c1ccc(O)c(O)c1)NCCc1ccccc1,generated,99.9
AAEK,2,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEL,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AAEM,2,CC(C)(C)NC(=O)C(CC(=O)O)CC(=O)NCc1ccc(O)c(O)c1,generated,99.9
AAEN,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,99.9
AAEO,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,99.9
AAEP,2,CC(C)(C)NC(=O)CCC(=O)NC1CC2CCCCC2CC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEQ,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,99.9
AAER,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNCc2ccc(N)cc2)cc1,generated,99.9
AAES,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,generated,99.9
AAET,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)CCc1ccccc1,generated,99.9
AAEU,2,CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1,generated,99.9
AAEV,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,99.9
AAEW,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAEX,2,Cc1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(O)CN(CC(C)C)C(=O)c2ccc(-c3ccccc3)cc2)cc1,generated,99.9
AAEY,2,CC(C)C(NC(=O)C1CCCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAEZ,2,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAFA,2,COC(=O)NC(C(=O)NC(c1ccccc1)c1ccccc1)c1ccccc1,generated,99.9
AAFB,2,CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(O)CCN1C2CCC1CC(C(=O)NC(C)(C)C)C2,generated,99.9
AAFC,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAFD,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)c1ccc(C(C)(C)C)s1,generated,99.9
AAFE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(O)cc1,generated,99.9
AAFF,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccccc1,generated,99.9
AAFG,2,CCC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,99.9
AAFH,2,O=C(C=Cc1ccc(O)cc1O)NCCCN1CCCCCCC1CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAFI,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,generated,99.9
AAFJ,2,CC(C)(C)NC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAFK,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)O,generated,99.9
AAFL,2,CC(C)(C)CC(CO)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AAFM,2,O=C(C=Cc1ccc(O)cc1O)Nc1ccc(Br)cc1,generated,99.9
AAFN,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1,generated,99.9
AAFO,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)CCc1ccccc1,generated,99.9
AAFP,2,CC(C)(C)NC(=O)C1CC2CCC(C1)N2CCC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAFQ,2,CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AAFR,2,CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,generated,99.9
AAFS,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)CNCc1cccc(Cl)c1,generated,99.9
AAFT,2,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)COC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,generated,99.9
AAFU,2,O=C(C=Cc1ccc(O)c(O)c1)N(Cc1ccc(O)cc1)Cc1ccc(O)c(O)c1,generated,99.9
AAFV,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)Cc1ccccc1)C(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,99.9
AAFW,2,CCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCCCC(C)C(=O)O,generated,99.9
AAFX,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1cc(C(=O)NC(CC(=O)O)C(=O)O)ccc1Cl,generated,99.9
AAFY,2,CNC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCC1,generated,99.9
AAFZ,2,CNS(=O)(=O)c1ccc(NCC(=O)OC)cc1C(C)(C)C,generated,99.9
AAGA,2,Cc1cc(C(=O)NCCC2CCCCC2)ccc1NC(=O)NCc1ccc(O)cc1,generated,99.9
AAGB,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAGC,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,training,99.9
AAGD,2,O=C(C=Cc1ccc(O)c(O)c1)OCc1ccc(O)c(O)c1,generated,99.9
AAGE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(C)(C)C)s1,generated,99.9
AAGF,2,NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)CP(=O)(O)CC(Cc1ccccc1)C(=O)O,generated,99.9
AAGG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Br)cc1,generated,99.9
AAGH,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(OCc2ccccc2)cc1,generated,99.9
AAGI,2,NC(=O)CC(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,generated,99.9
AAGJ,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1,generated,99.9
AAGK,2,CC1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAGL,2,CC(C)(C)NC(=O)C(CC(=O)O)NC(=O)c1ccc(N)cc1,generated,99.9
AAGM,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)O)cc1,generated,99.9
AAGN,2,O=C(NCC1(c2ccccc2)CC1)Nc1ccc(NCc2ccc(Br)c(F)c2)cc1,generated,99.9
AAGO,2,CC(C)(C)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(C(=O)O)cc1,generated,99.9
AAGP,2,CC(C)(C)OC(=O)NCCc1ccc(OCc2ccccc2)cc1,generated,99.9
AAGQ,2,O=C(C=Cc1ccc(O)cc1O)NCCC(CO)c1ccc(O)c(O)c1,generated,99.9
AAGR,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,99.9
AAGS,2,Cc1ccc(-c2cc(CCC(=O)NCCCNC(=O)C(C)(C)C)ccc2O)cc1,generated,99.9
AAGT,2,CC(C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,99.9
AAGU,2,CC(C)(C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AAGV,2,CCC(NC(=O)c1ccc(N)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC,generated,99.9
AAGW,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Nc2ccccc2)cc1,generated,99.9
AAGX,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAGY,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2c1,generated,99.9
AAGZ,2,O=C(NC1CCCN1CC1CCCN1C(=O)C=Cc1ccc(F)cc1)c1ccccc1,generated,99.9
AAHA,2,COC(=O)NC(C(=O)NCCc1ccc(OC)cc1)C(C)(C)C,generated,99.9
AAHB,2,Cc1cc(O)ccc1OC(=O)COC(=O)c1ccc(O)c(O)c1,generated,99.9
AAHC,2,CC1CCCCCC(C)(COC(=O)NCCCc2ccccc2)CCC1,generated,99.9
AAHD,2,O=C(C=CC(=O)C(Cc1ccccc1)c1ccccc1)c1ccc(Br)cc1,generated,99.9
AAHE,2,O=C(C=Cc1ccc(O)c(O)c1O)N1CCCCCC1CN(Cc1ccccc1)Cc1ccccc1,generated,99.9
AAHF,2,CCC(=O)NCC(C)(C)CC(C)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AAHG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNc2ccccc2)cc1,generated,99.9
AAHH,2,CC(C)(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,generated,99.9
AAHI,2,O=C(CC12CC3CC(CC(C3)C1)C2)NC1CCCC1,generated,99.9
AAHJ,2,CC(C)CC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(C)(C)C,generated,99.9
AAHK,2,CC1CCCC(C)(C)C1CCCCCCCCCCC=CCCCCC(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAHL,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,99.9
AAHM,2,O=C(NC1CCCC1)C1CC2CCC(C1)N2CCCCCCn1ccc2ccccc21,generated,99.9
AAHN,2,CC(C)(C)OC(=O)NCCc1ccc(O)cc1O,generated,99.9
AAHO,2,O=C(C=Cc1ccc(O)c(O)c1)NCCCCCCCCCCCN1CCCCC1,generated,99.9
AAHP,2,O=C(O)CC1Cc2ccccc2CC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAHQ,2,O=C(C=Cc1ccc(O)c(O)c1)N(Cc1ccc(F)c(F)c1)C(=O)c1ccc(O)cc1,generated,99.9
AAHR,2,O=C(OCCC(CO)(c1ccccc1)c1ccccc1)c1ccc(O)c(O)c1,generated,99.9
AAHS,2,CCC(=O)NCCNC(=O)NC1CCCCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)O)C(C)(C)C,generated,99.9
AAHT,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9
AAHU,2,CCC(=O)NCCNC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAHV,2,CC(C)(C)NC(=O)C1CCCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,99.9
AAHW,2,CC(C)(C)OC(=O)NCCCn1ccc(=O)c2ccccc21,generated,99.9
AAHX,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)C(CC(N)=O)NC(=O)c1ccc(CNc2ccccc2)cc1,generated,99.9
AAHY,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,99.9
AAHZ,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)Cc1ccc(OCc2ccccc2)cc1,generated,99.9
AAIA,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,99.9
AAIB,2,CCCc1cc(C)cc(C(=O)NCCc2ccccc2)c1,generated,99.9
AAIC,2,CC(C)C(O)CC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,99.9
AAID,2,CC1(C)CCCC2(C)C(CCC3CCCC3)CCCC12,generated,99.9
AAIE,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,99.9
AAIF,2,CC(C)(C)NC(=O)NC1COC2CCCC12,generated,99.9
