id,gen,smile,source,weight,score
AAHS,0,C=C(C)C(O)CCC(C)=CCCC(C)=CCC(C)C=CC=C(C)CCC(C)=CC(C)C(C)C,generated,454.78300000000024,-5.1
AAAZ,3,COc1ccc(CC(=O)NCC(O)c2ccccc2)cc1,generated,285.343,-5.1
AAWD,0,Cc1nn(C)c2c(=O)n(CC(=O)NCC(C)C)cnc12,generated,277.328,-5.0
ABBJ,0,COc1cc(OC)c(-c2ccc(Br)s2)c(OC)c1OC,generated,359.24100000000016,-5.0
AAHW,0,Cc1ccc(CNC(=O)C(C)CCC(=O)N(C)C)s1,generated,282.409,-5.0
AAOO,0,CCCCN(CC)CCCCCNc1ccc(Cc2ccc(Cl)c(Cl)c2)cc1N,generated,436.47100000000006,-5.0
ABKQ,0,CCCCCCCCCCCCCCC1=CC(=O)C(C(=O)OCC)=C1N,generated,363.54200000000014,-5.0
AAHD,0,C#CCN1CCN(C(=O)CCC(=O)N2CCN(C)CC2)CC1,generated,306.4100000000001,-5.0
AAGA,2,Cc1cc(C(=O)NCCC2CCCCC2)ccc1NC(=O)NCc1ccc(O)cc1,generated,409.5300000000001,-5.0
AAAE,3,COc1ccc(C(=O)N(C)C)c(C(=O)N(C)C)c1,generated,250.29799999999997,-5.0
ABQC,0,CCOC(=O)c1ccc(NC(=O)CSc2ccccn2)cc1,generated,316.382,-5.0
ABFN,0,CCCCCCNC(=O)CC(C)(C)CCC(=O)N1C(C)CCCC1C,generated,352.5630000000001,-5.0
AAVP,0,CCOCCC(=O)N1CCCC(C(=O)NCCc2cccs2)C1,generated,338.473,-5.0
AACP,0,Cc1cc(C)c(C)c(SCC(=O)NCCc2ccsc2)c1C,generated,333.522,-4.9
AAGD,0,CC(C)(C)OC(=O)NCCNc1c(F)cccc1F,generated,272.29499999999996,-4.9
AABK,0,CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(CC)COC,generated,376.5810000000002,-4.9
ABLA,0,CCOC(=O)c1ccsc1NC(=O)CCCC(=O)NCc1ccco1,generated,364.42300000000006,-4.9
ABEZ,0,O=C(CCCCCCCCCCCCCCCCCCCCCCCCNC(=O)NCc1ccccc1)NC1CCS(=O)(=O)C1,generated,648.0110000000002,-4.8
AARV,0,CC(C)(C)c1ccc(C(=O)CCCCCCCCCCC2CCCC2)cc1,generated,370.62100000000015,-4.8
AABT,0,CC(=O)NC(C(=O)NCCNC(=O)C(C)C)C(C)C,generated,271.361,-4.8
AAFK,0,CCCCCCCCCCCCCC=CC(CNC(=O)CCc1cn(CCCC)nn1)C(C)C,generated,474.77800000000036,-4.8
AABL,0,CC(CNC(=O)NCCN1CCOCC1)NC(=O)OC(C)(C)C,generated,330.4290000000001,-4.7
ABCH,0,CCCCCCCCCCCCCCCCCCCCOCC(COCc1ccccc1)NC(=O)OC(C)(C)C,generated,561.8920000000002,-4.6
AART,0,CCCCCCCCCCCCCCCC(=O)NC1(CO)CCCCC1,generated,367.6180000000002,-4.6
AADV,2,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOc1cc(OC)ccc1CC(=O)NCCNC(=O)CC,generated,687.1070000000001,-4.5
AABE,0,CCCCCCCCCCCCCCC(O)C(O)C(O)CCC(O)CCCCCCCCCC,generated,486.82200000000046,-4.5
AALB,2,COC(=O)NCCC(C)C(=O)NCCC(O)CC(C)C,generated,288.388,-4.4
AAFW,2,CCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCCCC(C)C(=O)O,generated,495.83300000000054,-4.3
AABF,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCNC(C)=O,generated,437.7970000000003,-4.2
AABH,0,CCCCCCCCCCCCCCCCC[n+]1ccc(N)c(OC)c1,generated,363.61,-4.1
AABM,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)C(O)COP(=O)([O-])OCCOCCOCCOCCCCCCCCCCCCCCCC,generated,950.4379999999991,-3.9
ABSC,0,Cc1cc(-c2nc(C3CC3)no2)c(S(N)(=O)=O)s1,generated,285.34999999999997,99.9
AAAS,0,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)O)CCC23C)C1(C)C,training,498.7480000000004,99.9
ABPX,0,COc1ccc(C=Cc2nc(SCc3ccccc3)n[nH]2)cc1OC,generated,353.44700000000006,99.9
ABQR,0,Cc1nc(-c2c[nH]c(C(=O)NCc3cccc(C(F)(F)F)c3)c2)no1,generated,350.3,99.9
ABQS,0,CCc1n[nH]c(C2CN(C(=O)c3cccc(C)c3)CCO2)n1,generated,300.3620000000001,99.9
AADX,3,COC1=CC=C(C(=O)NC2=NCCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C)(C)C)C(=O)NC(Cc2ccccc2)C(=O)N1,generated,789.934,99.9
AADV,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CCCCCCCCC(O)CC(CC(O)CC(Cc1ccccc1)C(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,generated,867.2030000000004,99.9
AANH,0,CC(C)c1cc(C(=O)NCc2nc(-c3ccccn3)no2)no1,generated,313.317,99.9
AAIW,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,861.0740000000001,99.9
AADX,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2)CCC1=O,generated,288.3910000000001,99.9
ABOR,0,Cc1nc2ncc(CC(=O)Nc3ccccn3)cc2o1,generated,268.276,99.9
AAIV,3,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccn2)cc1,generated,582.7890000000001,99.9
AAIN,0,Cc1nc(CN(C)C(=O)c2cc3ccccc3o2)sc1C,generated,300.38300000000004,99.9
ABSO,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,hiv,720.9620000000001,99.9
AALY,0,COC(=O)C(C)(C)NC(=O)Nc1ccnn1C1CCCCC1,generated,308.3820000000002,99.9
AAPK,0,Cc1nc(CC(=O)Nc2ccc(C3CCC(C)(O)C3)cc2)cs1,generated,330.45300000000003,99.9
ABSD,0,Cc1nnc(CN2CCC3(CCCN(c4ccccn4)C3)C2)o1,generated,313.4050000000001,99.9
AAIS,3,COC(=O)C1CCN(C(=O)C(O)c2cccc(Cl)c2)CC1,generated,311.7650000000001,99.9
AAXL,0,CCOc1ccc2cccc(CC(=O)OCc3ccc(C)cc3)c2n1,generated,335.403,99.9
AAXU,0,Cc1cc(NC(=O)COC(=O)CNC(=O)OC(C)(C)C)ccc1Oc1cccc(Cl)c1Cl,generated,483.3480000000002,99.9
AAXX,0,COC(=O)CC1N=C(c2ccc([N+](=O)[O-])cc2)NC1c1ccc(-c2ccccc2)cc1,generated,415.4490000000001,99.9
AAVR,0,CC1CC(c2ccccc2)C(CCCCN2CCC(O)(c3ccccc3)CC2)=N1,generated,390.571,99.9
AABX,3,COc1ccc(C(=O)N(C)Cc2nc(-c3ccccc3)no2)cc1,training,323.35200000000003,99.9
AAAO,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)C(=O)NC1CCCC1,generated,711.929,99.9
AAAL,3,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2ccc(ccc1Cl)c(=O)[nH]2,generated,807.3660000000002,99.9
AAFI,3,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,876.0200000000001,99.9
AACG,3,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,1010.205,99.9
AAFG,3,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,704.909,99.9
AABR,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C)Cc1ccccc1,generated,1056.343,99.9
AAFF,3,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,965.161,99.9
AAFD,3,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(NCc2ccccc2)cc1,generated,982.217,99.9
AACT,3,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccn2)cc1,generated,930.1440000000001,99.9
AACX,3,CC(C)(C)NC(=O)C1CCN(C(=O)c2ccc3ncsc3c2)CC1,generated,345.4680000000001,99.9
AADB,3,O=C(COC(=O)C1CC2CCC(C1)N2CCc1ccc(-c2ccccn2)cc1)NC1c2ccccc2CC1O,generated,525.6490000000001,99.9
AAEO,3,CC(C)CN(CC(O)C(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1,generated,792.0079999999999,99.9
AAGV,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,generated,1057.331,99.9
AAHH,3,CCc1nnc(-c2cc(C)nc(C(=O)NC(C)C)c2)s1,generated,290.392,99.9
AADI,3,CC(C)(C)NC(=O)C1CC2CCC(C1)N2CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,886.1069999999999,99.9
AABH,3,COC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(N)cc1,generated,593.7250000000001,99.9
AAEG,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,1008.251,99.9
AADN,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN1C2CCC1CC(C(=O)NC(C)(C)C)C2,generated,626.864,99.9
AABE,3,COC(=O)C1CCC(C(=O)NCc2ccc3ncsc3c2)CC1,generated,332.4250000000001,99.9
AAGG,3,O=C(Cc1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccc3ncsc3c2)CC1,generated,441.5560000000002,99.9
AADU,3,COc1ccc(C(=O)N(C)Cc2nc(-c3ccccn3)no2)cc1,generated,324.34000000000003,99.9
AAAU,3,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)C(=O)C(CC(N)=O)NC(=O)C1=CC=C(C(=O)O)C(=O)NC(Cc2ccccc2)C=C1,generated,919.07,99.9
AAGN,3,O=C(NCC1(c2ccccc2)CC1)NC1CC2CCC(C1)N2,generated,299.418,99.9
AABW,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,generated,1007.2669999999998,99.9
AABJ,3,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,889.088,99.9
AAFH,0,CCC(C)NC(=O)COC(=O)CCC(=O)N1CCCCC1,generated,298.3830000000001,99.9
AAFJ,0,CCc1cccc(C(C)NC(=O)NCc2noc(CC)n2)c1,generated,302.37800000000004,99.9
ABGS,0,CCOC(=O)C1CCC(NC(=O)Cc2cccc(OC)c2)CC1,generated,319.4010000000001,99.9
AAAK,0,CC(C)n1cc(C(=O)N2CCCC(c3nc(C4CCCO4)no3)C2)cn1,generated,359.4300000000001,99.9
ABRF,0,CCc1nc(NC(=O)c2cccc(C(F)(F)F)c2)cs1,generated,300.30499999999995,99.9
AAET,0,CC(C)c1noc(-c2ccc(C(C)(C)C)s2)n1,generated,250.367,99.9
AASJ,0,CCOC(=O)CC(C)=NN1CCN(C2CCCC2)CC1,generated,281.4,99.9
ABRY,0,CC(C)CC1=C(C(=O)N2CCCC2)C(C)(O)C(=O)O1,generated,267.32499999999993,99.9
AAKP,0,Cc1nn(Cc2nccs2)c(=O)c2ccccc12,generated,257.318,99.9
ABSF,0,CC(C)c1ccc(COc2cccc(C#N)c2)cc1C(=O)NC(C)n1cncn1,generated,389.45900000000006,99.9
AACH,0,Cc1cnc(CCC(=O)Nc2cc(C)sc2C)s1,generated,280.418,99.9
AAGC,1,CCOC(=O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C)cc1,generated,576.6680000000003,99.9
AANP,0,COC(=O)C(C)(C)S(=O)(=O)N(Cc1ccccc1)C1CC1,generated,311.4030000000001,99.9
AABB,0,Cc1noc(CCCn2ccc(CN3CCCC3)n2)n1,generated,275.35599999999994,99.9
ABNP,0,COc1cccc(CNC(=O)CSc2nc(-c3ccncc3)cs2)c1,generated,371.487,99.9
AAJX,0,CC(=O)OCC12COC(SCc3ccccc3)C1CCC1C3(C)CCC4(C)CCC(O)CC4C3(C)CCC12C,generated,554.8370000000003,99.9
AALE,0,O=C(CCc1nc(-c2ccc(F)cc2)no1)Nc1ccc(F)cc1F,generated,347.29600000000005,99.9
ABRU,0,Cc1nn(Cc2nc(-c3ccccc3)co2)c(C)c1Br,generated,332.201,99.9
ABPS,0,CC1=CC=CC2=CC(=O)C(C)(C)C(=O)C(C)CC2C1=NOCCOCCOCCOCc1ccc(O)c(O)c1,generated,541.6410000000005,99.9
AALG,0,O=C(Nc1ccc2nc(C3CC3)oc2c1)NC1CCCCC1,generated,299.3740000000001,99.9
ABRS,0,CCCN(Cc1ccccc1)S(=O)(=O)c1ncc(C(C)(C)C)o1,generated,336.4570000000001,99.9
AAQR,0,CN(Cc1ncn(C)n1)C(=O)Nc1cc(C(C)(C)C)on1,generated,292.343,99.9
AAKL,0,Cc1nc(CC(=O)NCCNC(=O)c2ccc(Cl)cc2)oc1C,generated,335.79100000000005,99.9
AAAL,0,CC(C)CCN1C(=O)C(C)SC(=O)C1Cc1ccc(O)cc1,generated,321.442,99.9
ABTB,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,manual,720.9620000000001,99.9
AATB,0,COc1ccc(C(=O)N=C(N)NC(=O)C2=C3C=CC(C3)C2)cc1,generated,311.34100000000007,99.9
AAIX,0,COc1cccc(F)c1-c1nnc(SCc2nnc(C)o2)s1,generated,338.38900000000007,99.9
ABKY,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)n1cnc2ccccc21)OC(=O)CCC,generated,685.0030000000002,99.9
AAFO,0,CCOC(=O)CC(C)=NNc1nccc2cc(Cl)ccc12,generated,305.76500000000004,99.9
ABDQ,0,CC(C)(C)c1nc(CN(Cc2ccco2)CC2CCCO2)no1,generated,319.4050000000001,99.9
AAMG,0,O=C(Nc1nnc(C2CC2)s1)c1ccc(-c2ccccc2)o1,generated,311.36600000000004,99.9
AAMH,0,O=C(Nc1ccc(-n2cncn2)cc1)c1cn(C2CCCCC2)nn1,generated,337.38700000000017,99.9
AAFI,1,CC(C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)ONCC(O)C(Cc1ccccc1)NC(=O)C1CC1C,generated,795.938,99.9
ABPZ,0,CC(C)(C)C(=O)N1CCN(c2nnc(Cc3ccc(NS(C)(=O)=O)cc3)s2)CC1,generated,437.5910000000002,99.9
AAEV,0,C=C(C(=O)OCC)C(C)=CC(=O)OCC1OC(C(=O)OCC(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,generated,556.5610000000003,99.9
ABCC,0,CN(Cc1ccccc1)C(=O)Cc1noc(-c2ccccc2)n1,generated,307.35299999999995,99.9
ABKG,0,CC(C)C(=O)N1CC(c2nc(-c3ccco3)no2)C1,training,261.281,99.9
ABKH,0,Cc1nc(CN2CCCC(c3cnc(C(F)(F)F)s3)C2)no1,generated,332.35100000000006,99.9
AATI,0,CC(C)Cc1noc(NC(=O)C2CC(=O)N(C)C2)n1,generated,266.30099999999993,99.9
ABMF,0,CC(=O)Nc1ccc(NC(=O)NC(C)Cn2cncn2)cc1,generated,302.338,99.9
ABMG,0,CCOC(=O)c1c(C)nc(-c2nnc(C(C)(C)N)s2)nc1CC,generated,335.43300000000005,99.9
AASC,0,COc1c(C)cnc(CN(C)Cc2csc(C)n2)c1C,generated,291.42,99.9
AACR,0,Cc1nc(NC(=O)NCCC(=O)NC(C)C)cs1,generated,270.358,99.9
ABMM,0,CN(C)C(=O)c1ccc(CNC(=O)NCc2nc(C(C)(C)C)cs2)cc1,generated,374.51000000000005,99.9
AARY,0,Cc1ccc(OCCNC(=O)NCc2ncc(C)s2)c(C)c1,generated,319.43000000000006,99.9
ABMS,0,O=C(Cn1cncn1)NNC(=O)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1,generated,390.32500000000005,99.9
AARQ,0,COC(=O)c1ccccc1OCc1nnc(-c2cccs2)o1,generated,316.33799999999997,99.9
AAYQ,0,Cc1nc(C)c(C(=O)NC(C)c2ccc(F)cc2)s1,generated,278.352,99.9
AACM,0,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)NCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,generated,780.2729999999996,99.9
ABNA,0,N#Cc1ccc(OC(=O)Cc2ccc(F)c(F)c2)cc1,training,273.23799999999994,99.9
AASE,0,COc1ccc(C(=O)CSc2nnc(-c3csc(C)n3)o2)o1,generated,337.38200000000006,99.9
AARK,0,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)Oc1ccccc1Cl,generated,521.0310000000002,99.9
AASF,0,CC(C)(C)OC(=O)C1CCN(c2ccc(-c3ccc(OCCN4CCOCC4)nn3)cc2)CC1,generated,468.5980000000004,99.9
ABLZ,0,CCCCCCCCCCCC(O)C(O)COP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,generated,552.5580000000003,99.9
AASR,0,CCOC(=O)C(C)NC(=O)Nc1cc(C)c(C)cc1C,generated,278.35200000000003,99.9
ABLY,0,CC1(C)CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)O1,generated,371.30800000000016,99.9
ABLB,0,N#CC(C(=O)c1cnc(C2CCCO2)s1)c1ccccc1,generated,298.36699999999996,99.9
AACX,0,CCCCCCCCCCCCCCCCCCCCOCC1CCC(O)OC(OCC(=O)C(C)(C)C)C1,generated,540.8700000000002,99.9
AAUK,0,CCc1noc(COC(=O)c2ccc3ccccc3c2)n1,generated,282.299,99.9
AAUH,0,CC(C)Cc1noc(CN2CCN(Cc3cccnc3)CC2)n1,generated,315.42100000000005,99.9
AANU,0,CC(C)c1nnc(CNC(=O)Nc2ccc(F)c(Cl)c2)o1,generated,312.732,99.9
ABOL,0,CCCc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)co1,generated,323.374,99.9
AARN,0,CC1(C)N=C(C(=O)Nc2ccc(F)cc2)CC(=O)O1,generated,264.256,99.9
ABEQ,0,CC(=O)Oc1ccccc1C(C)=CC=CCC(=O)OCCOCCOCCOCCOCCOC(=O)CNC(=O)C(C)C,generated,607.6970000000005,99.9
ABFM,0,O=C(O)CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(=NO)c2ccccc2)cc1OCCCNCCCS,generated,1497.925,99.9
AAOA,0,O=C(CSc1nnc(CNC(=O)c2ccc(Cl)cc2)o1)c1ccc(Br)cc1,generated,466.74400000000014,99.9
AAIU,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,581.8010000000002,99.9
AAJE,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Br)cc1,generated,1053.086,99.9
AAJH,2,CC(C)(C)NC(=O)NC1CC2CCC(C1)N2CCC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)N(CC(N)=O)C(=O)c1ccc(N)cc1,generated,725.9349999999998,99.9
AAJK,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccc(N)nc1,generated,521.7060000000001,99.9
AAKI,2,CNC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(-c2ccccc2)cc1,generated,992.1909999999998,99.9
AAKN,2,O=C(NC1c2ccccc2CC1C(=O)Nc1ccccc1)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)N(Cc1ccc(Br)c(O)c1)C(=O)C=Cc1ccc(O)cc1O,generated,893.8350000000002,99.9
AAKT,2,CCc1nnc(-c2cc(C(=O)NCCc3ccccc3)oc2C)s1,generated,341.43600000000004,99.9
AAOC,0,CC(NC(=O)OCc1ccccc1)c1nc(-c2ccccc2)cs1,generated,338.432,99.9
ABER,0,CCCCCCCCCCCCCCC(=O)OC1CC(C)CC(C2CC(NC(C)=O)=C(C)C(=O)O2)C1,generated,505.74000000000035,99.9
AAQG,0,Cc1oc(CN2CCN(c3n[nH]c(SCC(C)(C)C)n3)CC2)nc1C(C)(C)C,generated,406.60000000000025,99.9
AAJP,1,CC(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(O)CN(Cc1ccccc1)C(O)CN(CC(=O)O)OC(C)=O)C(C)(C)C,generated,639.7500000000002,99.9
AAHK,1,CC(C)CC(NC(=O)OC1COC2OC(C)(C)OC12)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)CC(O)C(O)(CC(=O)NC(C(C)C)S(=O)(=O)c1ccccc1)C(=O)O,generated,941.1100000000002,99.9
AAJN,0,CC(OC(=O)CN1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1,generated,358.869,99.9
AANI,1,CCOC(=O)Nc1cccc(C(=O)NCC(=O)OC)c1,generated,280.28,99.9
AALQ,0,O=C1CCC(C(=O)N2CC(c3nc(C(F)F)cs3)C2)C1,generated,300.3300000000001,99.9
AAGX,1,CC(C)CN(CC(O)C(NC(=O)OC(C)(C)C)C(=O)O)SC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,625.741,99.9
AAKH,0,Cc1ccc(C2c3ccccc3C(=O)C2C(=O)Cc2ccccc2)cc1,generated,340.42199999999997,99.9
ABSJ,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hiv,628.8139999999999,99.9
AAJF,0,CCc1csc(SC(C)C(=O)NCC(C)(C)c2ccccc2)n1,generated,348.53700000000003,99.9
AAPY,0,Cc1nc(C(C)(C)NC(=O)CSc2nnc3ccccn23)cs1,generated,347.469,99.9
AAQD,0,O=C1CCC(C2CCCCC2)NC12CCCCCC(Nc1ccc([N+](=O)[O-])cc1)C2,generated,413.56200000000007,99.9
AAIG,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,505.7030000000001,99.9
AAOQ,1,CNC(=O)NC(C(=O)NC(Cc1cn(C)c(=O)[nH]1)c1ccccc1)C(C)C,generated,373.4570000000001,99.9
ABRJ,0,CCCCNC(=O)C1(C)CCC(C(=O)OCC=Cc2ccccc2)CC1,generated,357.4940000000001,99.9
AAJV,1,CC(C)C(NC(=O)c1ccc(OCc2ccccc2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)CC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(N)C(O)CC(Cc1ccccc1)C(=O)O,generated,987.251,99.9
AAMH,1,CCOP(=O)(COc1ccc(CC(=O)OC(CO)C(O)CO)cc1)c1ccccc1,generated,438.4130000000001,99.9
AAQE,0,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,generated,770.954,99.9
AAIN,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C(=O)NC(CC(=O)O)C(=O)OC2CCCCC2)cc1,generated,773.902,99.9
AAHT,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,966.109,99.9
AAHB,2,Cc1cc(O)ccc1OC(=O)COC(=O)c1ccc(O)c(O)c1,generated,318.281,99.9
AAKC,1,CC(C)(C)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N(Cc1ccccc1)C(C)(C)C,generated,875.1269999999998,99.9
AAML,0,CC(=CCC1OC(C)(C)OC1=O)CCCC(C)(C)O,generated,270.3689999999999,99.9
AAMM,0,Cc1nc(C)n(CC(=O)N(C)c2ccc(C(C)C)c(C)c2)n1,generated,300.406,99.9
AAOX,0,CCCc1nc(C(=O)Nc2cccc(NC(C)=O)c2)cs1,generated,303.387,99.9
AAMP,0,CCOC(=O)CC1(OC(=O)CNC(=O)c2ccccc2)CCCCC1,generated,347.41100000000023,99.9
AAOU,0,CCCCCCCCCCC=CCCCCCCC=CCC(=O)OCCCCCCCCCCC(=O)O,generated,520.8390000000005,99.9
AAOR,0,CCC(=O)C(C(=O)OC)c1c(C)cc(C)nc1C,generated,249.30999999999995,99.9
AAOQ,0,COc1ccc(OC)c(S(=O)(=O)N=c2[nH]nc(C)s2)c1,generated,315.37600000000003,99.9
